unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT
1.55148E+12,3-2-2019,XRP-USDT,0.31565,0.31819,0.30993,0.31382,49884108,15647042.15
1.5514E+12,3-1-2019,XRP-USDT,0.31386,0.32354,0.31146,0.31564,82928007.7,26450566.43
1.55131E+12,2-28-2019,XRP-USDT,0.31054,0.31771,0.30602,0.3139,82235972.7,25649682.97
1.55123E+12,2-27-2019,XRP-USDT,0.31663,0.31874,0.30076,0.31067,86042683.7,26836386.61
1.55114E+12,2-26-2019,XRP-USDT,0.3274,0.33502,0.31334,0.31658,156768298.4,50296752.49
1.55105E+12,2-25-2019,XRP-USDT,0.29757,0.33975,0.29672,0.32731,198793053.8,63766205.88
1.55097E+12,2-24-2019,XRP-USDT,0.33201,0.34345,0.29371,0.29757,168785982.4,53774945.9
1.55088E+12,2-23-2019,XRP-USDT,0.32102,0.33395,0.31753,0.33201,65573265.4,21374994.02
1.55079E+12,2-22-2019,XRP-USDT,0.32064,0.32333,0.31352,0.32105,47070036.8,15075900.29
1.55071E+12,2-21-2019,XRP-USDT,0.33139,0.33297,0.31688,0.3207,74728496.6,24112948.14
1.55062E+12,2-20-2019,XRP-USDT,0.3225,0.33476,0.3166,0.3315,103063793.8,33620034.42
1.55053E+12,2-19-2019,XRP-USDT,0.32188,0.34777,0.31807,0.32238,198102626.4,65840466.22
1.55045E+12,2-18-2019,XRP-USDT,0.3031,0.32862,0.30177,0.32194,172763975.2,54465043.95
1.55036E+12,2-17-2019,XRP-USDT,0.30084,0.308,0.29849,0.30318,49930873.1,15070219.15
1.55028E+12,2-16-2019,XRP-USDT,0.30195,0.30408,0.2997,0.30077,31126221.9,9391385.05
1.55019E+12,2-15-2019,XRP-USDT,0.30082,0.30646,0.296,0.30194,35931398.3,10832503.23
1.5501E+12,2-14-2019,XRP-USDT,0.30387,0.30556,0.29975,0.30081,38757408.1,11729954.92
1.55002E+12,2-13-2019,XRP-USDT,0.3051,0.31373,0.30113,0.30382,54722420.4,16721771.67
1.54993E+12,2-12-2019,XRP-USDT,0.30243,0.30842,0.29625,0.30514,50915657.1,15358313.92
1.54984E+12,2-11-2019,XRP-USDT,0.30985,0.3103,0.30136,0.30255,41900510.2,12728464.02
1.54976E+12,2-10-2019,XRP-USDT,0.31218,0.31286,0.29829,0.30988,65487258,19934978.57
1.54967E+12,2-9-2019,XRP-USDT,0.31195,0.3164,0.30719,0.31215,65169202.2,20290088.7
1.54958E+12,2-8-2019,XRP-USDT,0.29146,0.32129,0.28908,0.31205,93896197,28641390.67
1.5495E+12,2-7-2019,XRP-USDT,0.28934,0.29469,0.28913,0.29145,32936661.6,9626719.691
1.54941E+12,2-6-2019,XRP-USDT,0.29972,0.30101,0.28809,0.2894,60630230.6,17718861.64
1.54932E+12,2-5-2019,XRP-USDT,0.29932,0.30225,0.29642,0.29972,53121022,15853498.13
1.54924E+12,2-4-2019,XRP-USDT,0.30204,0.30566,0.29736,0.29939,44235957.5,13325536.77
1.54915E+12,2-3-2019,XRP-USDT,0.31042,0.31215,0.289,0.30219,55823769.6,16968204.22
1.54907E+12,2-2-2019,XRP-USDT,0.30628,0.31377,0.30428,0.3103,44389361.1,13640816.1
1.54898E+12,2-1-2019,XRP-USDT,0.3092,0.31197,0.295,0.30624,87742017.5,26700174.28
1.54889E+12,1-31-2019,XRP-USDT,0.32118,0.3358,0.30349,0.30911,173326720.7,54812345.83
1.54881E+12,1-30-2019,XRP-USDT,0.28694,0.32646,0.28447,0.32109,135161854,42202164.52
1.54872E+12,1-29-2019,XRP-USDT,0.29223,0.294,0.28126,0.28693,46228128.9,13311591.58
1.54863E+12,1-28-2019,XRP-USDT,0.30653,0.30767,0.28089,0.29223,86788557,25369158.23
1.54855E+12,1-27-2019,XRP-USDT,0.3126,0.31409,0.30272,0.30646,40448660.6,12492573.54
1.54846E+12,1-26-2019,XRP-USDT,0.314,0.31887,0.3119,0.31258,27927773.9,8782194.111
1.54837E+12,1-25-2019,XRP-USDT,0.31584,0.31698,0.31,0.31384,23989294.4,7528099.419
1.54829E+12,1-24-2019,XRP-USDT,0.31422,0.31795,0.31255,0.31593,27176617.3,8561556.634
1.5482E+12,1-23-2019,XRP-USDT,0.31762,0.31933,0.312,0.31415,37351681.3,11800940.37
1.54812E+12,1-22-2019,XRP-USDT,0.31766,0.3202,0.30611,0.31762,51740083.2,16317684.23
1.54803E+12,1-21-2019,XRP-USDT,0.31697,0.32163,0.3127,0.31767,29721620.1,9416171.524
1.54794E+12,1-20-2019,XRP-USDT,0.32672,0.32861,0.31089,0.3168,40593702.6,12957741.17
1.54786E+12,1-19-2019,XRP-USDT,0.32042,0.3325,0.31927,0.3267,43414969.4,14172186.91
1.54777E+12,1-18-2019,XRP-USDT,0.32468,0.32548,0.3161,0.32036,31990322.9,10280587.42
1.54768E+12,1-17-2019,XRP-USDT,0.3258,0.3284,0.31926,0.32489,46482575.6,15050768.29
1.5476E+12,1-16-2019,XRP-USDT,0.32154,0.33196,0.3201,0.3257,48151576.2,15670242.95
1.54751E+12,1-15-2019,XRP-USDT,0.3286,0.33176,0.31606,0.3215,54164499.2,17587679.76
1.54742E+12,1-14-2019,XRP-USDT,0.31139,0.33593,0.31115,0.32871,65175057.4,21107405.23
1.54734E+12,1-13-2019,XRP-USDT,0.32554,0.32953,0.30796,0.31132,56198037.6,17845500.58
1.54725E+12,1-12-2019,XRP-USDT,0.3258,0.32977,0.32071,0.32557,38674176.1,12579459.69
1.54716E+12,1-11-2019,XRP-USDT,0.32464,0.33418,0.31559,0.3258,74955650.2,24412830.45
1.54708E+12,1-10-2019,XRP-USDT,0.36479,0.37963,0.315,0.32464,182432057.4,63015215.64
1.54699E+12,1-9-2019,XRP-USDT,0.36073,0.36919,0.35775,0.3648,67288168.8,24400079.84
1.54691E+12,1-8-2019,XRP-USDT,0.36015,0.36796,0.3545,0.36073,67790037.4,24413973.84
1.54682E+12,1-7-2019,XRP-USDT,0.36042,0.37218,0.35701,0.36022,70715569,25665344.46
1.54673E+12,1-6-2019,XRP-USDT,0.34851,0.36446,0.34542,0.36042,63015691.4,22444101.91
1.54665E+12,1-5-2019,XRP-USDT,0.35303,0.35981,0.345,0.34851,53463920.9,18885957.01
1.54656E+12,1-4-2019,XRP-USDT,0.35255,0.358,0.34385,0.35308,51976479.9,18261381.09
1.54647E+12,1-3-2019,XRP-USDT,0.3686,0.3691,0.34778,0.3524,61459149.9,21962305.24
1.54639E+12,1-2-2019,XRP-USDT,0.36057,0.3745,0.3535,0.36882,74162520.5,27033811.67
1.5463E+12,1-1-2019,XRP-USDT,0.34864,0.36111,0.34533,0.3608,41061397.6,14481148.63
1.54621E+12,12-31-2018,XRP-USDT,0.36488,0.36932,0.3435,0.34849,70308054.1,24879457.07
1.54613E+12,12-30-2018,XRP-USDT,0.35622,0.36578,0.3508,0.36489,66395531.2,23862549.57
1.54604E+12,12-29-2018,XRP-USDT,0.37017,0.37913,0.35103,0.35593,105406488.5,38674353.1
1.54596E+12,12-28-2018,XRP-USDT,0.3337,0.37559,0.32823,0.36997,133220344.3,47303924
1.54587E+12,12-27-2018,XRP-USDT,0.37298,0.375,0.325,0.33368,113118482.1,39617938.89
1.54578E+12,12-26-2018,XRP-USDT,0.37599,0.38942,0.35327,0.37253,115977475.4,43003343.75
1.5457E+12,12-25-2018,XRP-USDT,0.40075,0.40399,0.36,0.37598,190479475.6,71154490.39
1.54561E+12,12-24-2018,XRP-USDT,0.36691,0.45,0.36665,0.40092,308763465.2,127757383
1.54552E+12,12-23-2018,XRP-USDT,0.35645,0.37784,0.35407,0.3669,83342114.3,30424677.07
1.54544E+12,12-22-2018,XRP-USDT,0.35405,0.36,0.34383,0.35644,68501560.8,24066090.38
1.54535E+12,12-21-2018,XRP-USDT,0.37228,0.383,0.34584,0.35428,141255512.3,51393412.29
1.54526E+12,12-20-2018,XRP-USDT,0.34468,0.38368,0.339,0.37228,190801771.6,69774455.42
1.54518E+12,12-19-2018,XRP-USDT,0.34979,0.39265,0.34165,0.34468,238920130.5,87014869.31
1.54509E+12,12-18-2018,XRP-USDT,0.32721,0.3498,0.32149,0.34979,166459905.1,55469101.63
1.545E+12,12-17-2018,XRP-USDT,0.28669,0.337,0.285,0.32721,129250477.5,40390343.94
1.54492E+12,12-16-2018,XRP-USDT,0.28421,0.2954,0.28312,0.28669,43951184.1,12725450.07
1.54483E+12,12-15-2018,XRP-USDT,0.28803,0.29149,0.2805,0.28422,38261672.5,10918212.33
1.54475E+12,12-14-2018,XRP-USDT,0.29916,0.3008,0.28312,0.28816,47556494.8,13894996.77
1.54466E+12,12-13-2018,XRP-USDT,0.30463,0.30569,0.29558,0.29934,42978785,12946520.97
1.54457E+12,12-12-2018,XRP-USDT,0.29905,0.31064,0.2971,0.30463,48158835.8,14652586.09
1.54449E+12,12-11-2018,XRP-USDT,0.2995,0.31,0.29396,0.29904,52196740,15657313.11
1.5444E+12,12-10-2018,XRP-USDT,0.30944,0.31377,0.29424,0.29956,59077810.9,17855538.98
1.54431E+12,12-9-2018,XRP-USDT,0.30247,0.31965,0.2983,0.30914,63609809.9,19615781.38
1.54423E+12,12-8-2018,XRP-USDT,0.30114,0.325,0.29117,0.30247,91555422.9,27867470.99
1.54414E+12,12-7-2018,XRP-USDT,0.30959,0.312,0.2865,0.30114,128448766.2,38612235.21
1.54405E+12,12-6-2018,XRP-USDT,0.33906,0.3455,0.30671,0.30919,83574815,27575889.96
1.54397E+12,12-5-2018,XRP-USDT,0.35235,0.361,0.338,0.3395,56281559.4,19480367.08
1.54388E+12,12-4-2018,XRP-USDT,0.34827,0.36255,0.33913,0.35231,59867337.7,21146929.52
1.5438E+12,12-3-2018,XRP-USDT,0.36974,0.371,0.34553,0.34827,57538980.4,20563351.66
1.54371E+12,12-2-2018,XRP-USDT,0.372,0.3799,0.366,0.36963,43193884.2,16049727.05
1.54362E+12,12-1-2018,XRP-USDT,0.36492,0.379,0.35617,0.37205,58583664.8,21666243.08
1.54354E+12,11-30-2018,XRP-USDT,0.38148,0.38331,0.355,0.36466,82213339.6,30275595.93
1.54345E+12,11-29-2018,XRP-USDT,0.3922,0.395,0.37072,0.38149,106959084.6,40905765.74
1.54336E+12,11-28-2018,XRP-USDT,0.36476,0.40319,0.36476,0.39203,157732401,60683360.71
1.54328E+12,11-27-2018,XRP-USDT,0.3634,0.376,0.34634,0.365,149919921.1,53689154.84
1.54319E+12,11-26-2018,XRP-USDT,0.38186,0.39999,0.34625,0.36354,267557884.2,99598875.41
1.5431E+12,11-25-2018,XRP-USDT,0.37977,0.39639,0.32802,0.382,322162714.6,115190759.7
1.54302E+12,11-24-2018,XRP-USDT,0.41461,0.42878,0.37001,0.37982,160389596,64453203.55
1.54293E+12,11-23-2018,XRP-USDT,0.42766,0.44376,0.39674,0.41447,161040318.2,66739393.24
1.54284E+12,11-22-2018,XRP-USDT,0.45345,0.45785,0.424,0.42831,91671173.8,40666439.24
1.54276E+12,11-21-2018,XRP-USDT,0.44285,0.46947,0.41933,0.45367,189645261.1,84499550.42
1.54267E+12,11-20-2018,XRP-USDT,0.48235,0.50865,0.4095,0.44285,325286452.6,150503910.8
1.54259E+12,11-19-2018,XRP-USDT,0.51608,0.51695,0.4645,0.4825,245733373.5,120441930.5
1.5425E+12,11-18-2018,XRP-USDT,0.49815,0.532,0.49537,0.51611,133560299.2,68787303.16
1.54241E+12,11-17-2018,XRP-USDT,0.47805,0.505,0.46939,0.49813,95437797.3,46418055.3
1.54233E+12,11-16-2018,XRP-USDT,0.48931,0.49568,0.46382,0.47765,114883969.7,54906996.35
1.54224E+12,11-15-2018,XRP-USDT,0.48461,0.4947,0.4311,0.48931,176221131,82146492.14
1.54215E+12,11-14-2018,XRP-USDT,0.51817,0.52012,0.422,0.4846,158164446.3,74598758.62
1.54207E+12,11-13-2018,XRP-USDT,0.52403,0.53464,0.51111,0.51736,66199009.7,34723582.97
1.54198E+12,11-12-2018,XRP-USDT,0.51018,0.53499,0.50521,0.5245,51147716.5,26656295.26
1.54189E+12,11-11-2018,XRP-USDT,0.50941,0.51233,0.49764,0.51019,28362231.8,14359756.77
1.54181E+12,11-10-2018,XRP-USDT,0.50463,0.51748,0.5027,0.50956,33178374.5,16924543.91
1.54172E+12,11-9-2018,XRP-USDT,0.49713,0.5227,0.496,0.5044,61996751.7,31436298.02
1.54164E+12,11-8-2018,XRP-USDT,0.5409,0.5468,0.492,0.49694,91511954.5,47140761.34
1.54155E+12,11-7-2018,XRP-USDT,0.5546,0.5555,0.52751,0.5409,83021151,44669952.84
1.54146E+12,11-6-2018,XRP-USDT,0.5022,0.56878,0.50053,0.55523,165152551.2,88002414.59
1.54138E+12,11-5-2018,XRP-USDT,0.46999,0.50644,0.461,0.5022,76939385.1,37157243.65
1.54129E+12,11-4-2018,XRP-USDT,0.45706,0.47959,0.44955,0.46999,50696119.7,23552335.66
1.5412E+12,11-3-2018,XRP-USDT,0.46281,0.46449,0.45433,0.45713,28318009.2,12982479.37
1.54112E+12,11-2-2018,XRP-USDT,0.46137,0.46899,0.45901,0.463,35704076.7,16544229.86
1.54103E+12,11-1-2018,XRP-USDT,0.45418,0.462,0.4485,0.46141,28279669.6,12870451.82
1.54094E+12,10-31-2018,XRP-USDT,0.44734,0.46097,0.4375,0.45418,34928585.5,15682781.88
1.54086E+12,10-30-2018,XRP-USDT,0.44554,0.455,0.444,0.44749,28201734.6,12642203.42
1.54077E+12,10-29-2018,XRP-USDT,0.46483,0.46516,0.4343,0.44506,48934076.3,21992327.25
1.54068E+12,10-28-2018,XRP-USDT,0.4601,0.46695,0.458,0.46472,36212879.3,16701624.47
1.5406E+12,10-27-2018,XRP-USDT,0.46657,0.4681,0.4576,0.46012,35912703,16602118.65
1.54051E+12,10-26-2018,XRP-USDT,0.46351,0.471,0.45923,0.46657,38006244.6,17679448.15
1.54043E+12,10-25-2018,XRP-USDT,0.46401,0.4731,0.45688,0.46351,34586029.5,16056625.65
1.54034E+12,10-24-2018,XRP-USDT,0.47005,0.478,0.46,0.46402,36421466.1,17124032.95
1.54025E+12,10-23-2018,XRP-USDT,0.46163,0.48649,0.444,0.47006,58195282.8,26921368.91
1.54017E+12,10-22-2018,XRP-USDT,0.46458,0.46901,0.45475,0.46192,41455391.5,19174006.38
1.54008E+12,10-21-2018,XRP-USDT,0.46772,0.47476,0.4635,0.46458,48975343.9,22991998.33
1.53999E+12,10-20-2018,XRP-USDT,0.46103,0.47293,0.45633,0.46788,62948221.8,29410276.42
1.53991E+12,10-19-2018,XRP-USDT,0.46848,0.473,0.458,0.46077,54642245.2,25322985.79
1.53982E+12,10-18-2018,XRP-USDT,0.48383,0.49408,0.456,0.4675,98622485.8,46871048.16
1.53973E+12,10-17-2018,XRP-USDT,0.48352,0.49818,0.47201,0.48437,110247010.2,53342652.05
1.53965E+12,10-16-2018,XRP-USDT,0.46183,0.48896,0.45554,0.48352,126629832.4,59718125.93
1.53956E+12,10-15-2018,XRP-USDT,0.40951,0.52179,0.39771,0.46168,287232730,132802904.8
1.53948E+12,10-14-2018,XRP-USDT,0.42259,0.43057,0.40321,0.40994,82556004.2,34881006.75
1.53939E+12,10-13-2018,XRP-USDT,0.42071,0.432,0.417,0.4227,73115932,30906424.4
1.5393E+12,10-12-2018,XRP-USDT,0.38319,0.44953,0.37685,0.42071,182232226.9,76885040.55
1.53922E+12,10-11-2018,XRP-USDT,0.46632,0.46632,0.37713,0.38315,214466238.8,88997910.79
1.53913E+12,10-10-2018,XRP-USDT,0.48171,0.48171,0.46066,0.46605,87026618.7,40924381.51
1.53904E+12,10-9-2018,XRP-USDT,0.49302,0.49387,0.47108,0.48199,87513820.2,42189815.07
1.53896E+12,10-8-2018,XRP-USDT,0.4826,0.50449,0.47824,0.49335,119530087.1,58662978.51
1.53887E+12,10-7-2018,XRP-USDT,0.4893,0.49149,0.46666,0.48269,98985658.4,47221735.88
1.53878E+12,10-6-2018,XRP-USDT,0.52098,0.5226,0.46859,0.48964,141936655.1,70038792.16
1.5387E+12,10-5-2018,XRP-USDT,0.52921,0.53331,0.51031,0.5211,101220917.6,52684486.18
1.53861E+12,10-4-2018,XRP-USDT,0.52982,0.54999,0.5257,0.5294,121125329.6,65086638.53
1.53852E+12,10-3-2018,XRP-USDT,0.51692,0.5388,0.50785,0.5293,170746863.2,89419690.11
1.53844E+12,10-2-2018,XRP-USDT,0.57734,0.58038,0.515,0.51692,162916775.7,90278192.04
1.53835E+12,10-1-2018,XRP-USDT,0.58257,0.6059,0.532,0.5776,268385710.5,153441259
1.53827E+12,9-30-2018,XRP-USDT,0.56875,0.62604,0.55744,0.58257,249779723.5,147310824.2
1.53818E+12,9-29-2018,XRP-USDT,0.54026,0.5968,0.52505,0.56876,216560342.7,121708052.3
1.53809E+12,9-28-2018,XRP-USDT,0.54305,0.55,0.51624,0.54025,169084867.6,90519036.61
1.53801E+12,9-27-2018,XRP-USDT,0.51343,0.555,0.50578,0.54305,195704174.8,103926811.6
1.53792E+12,9-26-2018,XRP-USDT,0.52633,0.57299,0.48364,0.513,418985950.3,221539769.8
1.53783E+12,9-25-2018,XRP-USDT,0.49235,0.549,0.43558,0.5256,381527240.4,180801292.1
1.53775E+12,9-24-2018,XRP-USDT,0.5719,0.5831,0.48256,0.49358,220968527.3,117393707.8
1.53766E+12,9-23-2018,XRP-USDT,0.57249,0.59975,0.55501,0.5719,176776991.6,101737621.9
1.53757E+12,9-22-2018,XRP-USDT,0.56399,0.63,0.49094,0.57368,384055321.9,216942129.6
1.53749E+12,9-21-2018,XRP-USDT,0.44877,0.8,0.4185,0.56405,699259999.1,395455074.8
1.5374E+12,9-20-2018,XRP-USDT,0.32718,0.492,0.32103,0.44819,273416987.8,109122045.1
1.53732E+12,9-19-2018,XRP-USDT,0.31898,0.337,0.3109,0.32679,104736271.2,33882388.9
1.53723E+12,9-18-2018,XRP-USDT,0.2706,0.337,0.269,0.31897,161707328.6,50292944.44
1.53714E+12,9-17-2018,XRP-USDT,0.28122,0.28373,0.26662,0.2706,48278145.2,13290945.92
1.53706E+12,9-16-2018,XRP-USDT,0.2803,0.28229,0.27351,0.28122,32576561.4,9086763.535
1.53697E+12,9-15-2018,XRP-USDT,0.2761,0.28489,0.27533,0.28031,33938106.1,9518765.102
1.53688E+12,9-14-2018,XRP-USDT,0.27892,0.2867,0.27138,0.27571,46466958.6,12953940.13
1.5368E+12,9-13-2018,XRP-USDT,0.26959,0.28641,0.2676,0.27933,59569126.9,16495197.6
1.53671E+12,9-12-2018,XRP-USDT,0.26349,0.27413,0.25308,0.2699,46434334.2,12188060.33
1.53662E+12,9-11-2018,XRP-USDT,0.27,0.276,0.25261,0.26314,50280138.4,13240950.11
1.53654E+12,9-10-2018,XRP-USDT,0.27699,0.28263,0.259,0.27,46733069.5,12644195.51
1.53645E+12,9-9-2018,XRP-USDT,0.27665,0.2908,0.27,0.2766,39852343.2,11184746.95
1.53636E+12,9-8-2018,XRP-USDT,0.28686,0.294,0.26891,0.27679,41246183.1,11708609.98
1.53628E+12,9-7-2018,XRP-USDT,0.30182,0.30445,0.28092,0.2869,48139492.1,14113813.71
1.53619E+12,9-6-2018,XRP-USDT,0.27899,0.307,0.2676,0.30179,71823322.1,20773885.74
1.53611E+12,9-5-2018,XRP-USDT,0.33116,0.334,0.2772,0.27889,67385077.8,20531186.78
1.53602E+12,9-4-2018,XRP-USDT,0.33491,0.34157,0.32819,0.33116,42441830.5,14216452.8
1.53593E+12,9-3-2018,XRP-USDT,0.34237,0.34387,0.333,0.33493,34536040.9,11646480.84
1.53585E+12,9-2-2018,XRP-USDT,0.34698,0.34918,0.33,0.34253,41314287.1,14133280.03
1.53576E+12,9-1-2018,XRP-USDT,0.3353,0.35517,0.33476,0.34699,49527170.3,17041317.67
1.53567E+12,8-31-2018,XRP-USDT,0.3347,0.349,0.32728,0.3353,36467734.8,12146264.69
1.53559E+12,8-30-2018,XRP-USDT,0.34494,0.3466,0.32252,0.33518,43887997.7,14597560.17
1.5355E+12,8-29-2018,XRP-USDT,0.35067,0.3556,0.33361,0.34494,55136625.6,19087594.05
1.53541E+12,8-28-2018,XRP-USDT,0.339,0.35809,0.33423,0.35128,63583203.6,22005126.05
1.53533E+12,8-27-2018,XRP-USDT,0.32277,0.34062,0.32145,0.33901,50870196.2,16729938.74
1.53524E+12,8-26-2018,XRP-USDT,0.32759,0.32912,0.318,0.32276,33496561.2,10820831.33
1.53516E+12,8-25-2018,XRP-USDT,0.32647,0.332,0.3216,0.32702,36349187.2,11877020.75
1.53507E+12,8-24-2018,XRP-USDT,0.3263,0.329,0.31577,0.32646,43010739.1,13888483.05
1.53498E+12,8-23-2018,XRP-USDT,0.31849,0.32958,0.31306,0.3263,44849401.1,14416872.01
1.5349E+12,8-22-2018,XRP-USDT,0.33398,0.35499,0.31039,0.3185,65706077.8,21938243.86
1.53481E+12,8-21-2018,XRP-USDT,0.315,0.33799,0.31302,0.33339,43866930.8,14398361.07
1.53472E+12,8-20-2018,XRP-USDT,0.34201,0.35095,0.3128,0.31499,52378768,17505459.18
1.53464E+12,8-19-2018,XRP-USDT,0.32848,0.35281,0.316,0.34201,63806323.3,21565062.24
1.53455E+12,8-18-2018,XRP-USDT,0.36721,0.37,0.31039,0.32829,80106581.6,26958940.37
1.53446E+12,8-17-2018,XRP-USDT,0.29161,0.37506,0.29085,0.3672,84683658.1,27589694.27
1.53438E+12,8-16-2018,XRP-USDT,0.28,0.30184,0.2755,0.29142,46325561.5,13404983.21
1.53429E+12,8-15-2018,XRP-USDT,0.2728,0.30234,0.2728,0.28039,72676585.2,20916400.04
1.5342E+12,8-14-2018,XRP-USDT,0.2743,0.27732,0.24672,0.2725,56101899,14596261.07
1.53412E+12,8-13-2018,XRP-USDT,0.29575,0.309,0.27127,0.2743,43767335.34,12811612.47
1.53403E+12,8-12-2018,XRP-USDT,0.29708,0.30938,0.29401,0.29547,35382260.6,10652732.36
1.53395E+12,8-11-2018,XRP-USDT,0.31897,0.32008,0.2874,0.29784,48724318.7,14620533.31
1.53386E+12,8-10-2018,XRP-USDT,0.3441,0.34689,0.31236,0.31897,39269097.2,13024070.35
1.53377E+12,8-9-2018,XRP-USDT,0.33197,0.35799,0.328,0.3441,51832840.7,17804650.76
1.53369E+12,8-8-2018,XRP-USDT,0.37863,0.37863,0.31928,0.33171,72393008.15,24880674.07
1.5336E+12,8-7-2018,XRP-USDT,0.41328,0.41567,0.37387,0.37863,41157252.56,16510797.07
1.53351E+12,8-6-2018,XRP-USDT,0.43437,0.43699,0.40127,0.4129,40578992.9,17175993.75
1.53343E+12,8-5-2018,XRP-USDT,0.42984,0.43705,0.42705,0.4345,34962084.2,15070456.19
1.53334E+12,8-4-2018,XRP-USDT,0.44097,0.445,0.42741,0.42985,35095397.5,15286746.08
1.53325E+12,8-3-2018,XRP-USDT,0.43021,0.44619,0.4253,0.44033,44748261.2,19595686.14
1.53317E+12,8-2-2018,XRP-USDT,0.44673,0.44888,0.42849,0.42975,33396468.1,14590469.47
1.53308E+12,8-1-2018,XRP-USDT,0.4353,0.46382,0.42671,0.44642,39833478.3,17676468.23
1.533E+12,7-31-2018,XRP-USDT,0.44616,0.44641,0.4268,0.4353,31785092.6,13868351.21
1.53291E+12,7-30-2018,XRP-USDT,0.45315,0.45621,0.43382,0.44534,32141597.9,14421158.75
1.53282E+12,7-29-2018,XRP-USDT,0.45643,0.45849,0.45,0.45315,31188705.5,14129680.2
1.53274E+12,7-28-2018,XRP-USDT,0.4555,0.45887,0.44803,0.45641,27843347.3,12621424.42
1.53265E+12,7-27-2018,XRP-USDT,0.44878,0.462,0.444,0.4555,35252979.8,15945776.4
1.53256E+12,7-26-2018,XRP-USDT,0.45983,0.46887,0.44538,0.44968,38041528.4,17513597.4
1.53248E+12,7-25-2018,XRP-USDT,0.45741,0.46878,0.45153,0.4598,42650288.4,19640124.68
1.53239E+12,7-24-2018,XRP-USDT,0.4452,0.4715,0.438,0.45885,43532211.2,19790934.55
1.5323E+12,7-23-2018,XRP-USDT,0.44859,0.46371,0.44212,0.44499,30316389.9,13697250.55
1.53222E+12,7-22-2018,XRP-USDT,0.45467,0.46409,0.44589,0.44859,32232347.2,14665477.9
1.53213E+12,7-21-2018,XRP-USDT,0.4444,0.459,0.4346,0.45506,28483991.4,12866104.78
1.53204E+12,7-20-2018,XRP-USDT,0.47703,0.4773,0.431,0.44439,40745516.2,18539211.49
1.53196E+12,7-19-2018,XRP-USDT,0.48869,0.495,0.47125,0.47687,36600560,17630279.61
1.53187E+12,7-18-2018,XRP-USDT,0.50651,0.52525,0.4752,0.48868,48747453.6,24610955.77
1.53179E+12,7-17-2018,XRP-USDT,0.48173,0.52019,0.4665,0.50728,48166296.2,23548100.52
1.5317E+12,7-16-2018,XRP-USDT,0.44695,0.4858,0.4435,0.48173,41419524.1,19088386.24
1.53161E+12,7-15-2018,XRP-USDT,0.43864,0.45004,0.43509,0.44681,33882949.8,15040196.54
1.53153E+12,7-14-2018,XRP-USDT,0.43761,0.4443,0.431,0.43864,27141582.3,11872724.62
1.53144E+12,7-13-2018,XRP-USDT,0.43706,0.44509,0.43001,0.43754,33168644.3,14593937.36
1.53135E+12,7-12-2018,XRP-USDT,0.449,0.44932,0.4236,0.43675,30380599.5,13249846.55
1.53127E+12,7-11-2018,XRP-USDT,0.44247,0.45134,0.43957,0.44872,28635928.2,12781404.23
1.53118E+12,7-10-2018,XRP-USDT,0.4728,0.47338,0.43866,0.44337,30651668.1,13915044.93
1.53109E+12,7-9-2018,XRP-USDT,0.47872,0.48201,0.47015,0.473,26690553.6,12722388.76
1.53101E+12,7-8-2018,XRP-USDT,0.4852,0.48798,0.4751,0.47915,31480979.3,15227900.93
1.53092E+12,7-7-2018,XRP-USDT,0.47644,0.488,0.46381,0.48494,28584029.2,13447638.64
1.53084E+12,7-6-2018,XRP-USDT,0.47772,0.48156,0.45747,0.47698,26805008.7,12625528.91
1.53075E+12,7-5-2018,XRP-USDT,0.49155,0.50295,0.46887,0.4769,30689285.9,14877622.13
1.53066E+12,7-4-2018,XRP-USDT,0.48469,0.508,0.47941,0.49097,26722886.3,13200046.15
1.53058E+12,7-3-2018,XRP-USDT,0.48913,0.52,0.47801,0.4844,44333181.6,22062745.01
1.53049E+12,7-2-2018,XRP-USDT,0.46222,0.4954,0.452,0.4899,39873781.8,18861835.88
1.5304E+12,7-1-2018,XRP-USDT,0.46797,0.46989,0.45007,0.46222,31676174.1,14527131.72
1.53032E+12,6-30-2018,XRP-USDT,0.45346,0.48318,0.45312,0.46796,37495051.8,17496283.25
1.53023E+12,6-29-2018,XRP-USDT,0.4463,0.46124,0.42393,0.45321,37535516.8,16486127.91
1.53014E+12,6-28-2018,XRP-USDT,0.47042,0.47396,0.442,0.44575,35784353.9,16443331.07
1.53006E+12,6-27-2018,XRP-USDT,0.45218,0.47518,0.44787,0.4701,29671588.2,13726173.83
1.52997E+12,6-26-2018,XRP-USDT,0.48125,0.48241,0.4511,0.453,17670678,8310814.136
1.52988E+12,6-25-2018,XRP-USDT,0.47418,0.4992,0.47123,0.48125,31726495.2,15210518.56
1.5298E+12,6-24-2018,XRP-USDT,0.48963,0.51,0.43724,0.47331,41451907.36,19228982.69
1.52971E+12,6-23-2018,XRP-USDT,0.48287,0.49909,0.47333,0.49005,27230808.7,13211906.74
1.52963E+12,6-22-2018,XRP-USDT,0.5342,0.53506,0.46859,0.48216,41843180.71,21054452.1
1.52954E+12,6-21-2018,XRP-USDT,0.53919,0.549,0.52899,0.53457,29891909.8,16084409.98
1.52945E+12,6-20-2018,XRP-USDT,0.54833,0.55188,0.52065,0.53916,34683099,18569764.37
